eid,location,start_day,start_time,end_time,total_time,shift_title,event_id
3010630,"Seattle, WA",3/12/19,3:25 PM,8:34 PM,5.14,24hr Fitness Downtown ,276.SEA0319
3066368,"Seattle, WA",3/12/19,3:30 PM,8:33 PM,5.06,24hr Fitness Downtown ,276.SEA0319
2857234,"Seattle, WA",3/13/19,3:39 PM,8:31 PM,4.87,24hr Fitness Downtown ,276.SEA0319
3059095,"Seattle, WA",3/11/19,3:42 PM,8:31 PM,4.81,24hr Fitness Everett ,276.SEA0319
3045058,"Seattle, WA",3/12/19,3:25 PM,8:34 PM,5.15,24hr Fitness Everett ,276.SEA0319
3123561,"Seattle, WA",3/12/19,3:35 PM,8:30 PM,4.91,24hr Fitness Everett ,276.SEA0319
3045058,"Seattle, WA",3/14/19,3:30 PM,8:48 PM,5.3,24hr Fitness Issaquah ,276.SEA0319
2890203,"Seattle, WA",3/18/19,3:28 PM,8:39 PM,5.19,24hr Fitness Issaquah ,276.SEA0319
3163796,"Seattle, WA",3/18/19,3:29 PM,8:29 PM,5.0,24hr Fitness Issaquah ,276.SEA0319
3059095,"Seattle, WA",3/19/19,3:27 PM,8:30 PM,5.05,24hr Fitness Issaquah ,276.SEA0319
3045058,"Seattle, WA",3/19/19,3:30 PM,8:30 PM,5.0,24hr Fitness Issaquah ,276.SEA0319
3010653,"Seattle, WA",3/28/19,3:32 PM,8:31 PM,4.98,24hr Fitness Issaquah ,276.SEA0319
3037713,"Seattle, WA",3/28/19,4:36 PM,9:36 PM,4.99,24hr Fitness Issaquah ,276.SEA0319
3172178,"Seattle, WA",3/11/19,3:32 PM,8:32 PM,5.01,24hr Fitness Lynwood ,276.SEA0319
2890203,"Seattle, WA",3/12/19,3:30 PM,8:47 PM,5.28,24hr Fitness Lynwood ,276.SEA0319
3163796,"Seattle, WA",3/11/19,3:30 PM,8:30 PM,5.0,24hr Fitness Northgate Supersport ,276.SEA0319
2857234,"Seattle, WA",3/12/19,3:27 PM,8:30 PM,5.05,24hr Fitness Northgate Supersport ,276.SEA0319
3147209,"Seattle, WA",3/12/19,3:50 PM,8:38 PM,4.8,24hr Fitness Northgate Supersport ,276.SEA0319
3037715,"Seattle, WA",3/18/19,3:31 PM,8:37 PM,5.11,24hr Fitness Northgate Supersport ,276.SEA0319
3037713,"Seattle, WA",3/18/19,3:40 PM,8:37 PM,4.95,24hr Fitness Northgate Supersport ,276.SEA0319
3172178,"Seattle, WA",3/25/19,3:30 PM,8:36 PM,5.11,24hr Fitness Northgate Supersport ,276.SEA0319
3059095,"Seattle, WA",3/18/19,3:39 PM,9:12 PM,5.54,24hr Fitness Supersport Kent ,276.SEA0319
3103871,"Seattle, WA",3/19/19,3:26 PM,8:51 PM,5.42,24hr Fitness Supersport Kent ,276.SEA0319
3037715,"Seattle, WA",3/27/19,3:46 PM,8:33 PM,4.8,24hr Fitness Supersport Redmond ,276.SEA0319
3037715,"Seattle, WA",3/28/19,3:27 PM,8:33 PM,5.1,24hr Fitness Supersport Redmond ,276.SEA0319
3045058,"Seattle, WA",3/28/19,3:30 PM,8:30 PM,5.0,24hr Fitness Supersport Redmond ,276.SEA0319
3172178,"Seattle, WA",3/4/19,3:33 PM,9:00 PM,5.44,24hr Fitness Tacoma Supersport ,276.SEA0319
3037713,"Seattle, WA",3/6/19,3:01 PM,9:08 PM,6.11,24hr Fitness Tacoma Supersport ,276.SEA0319
3091423,"Seattle, WA",3/6/19,3:07 PM,9:08 PM,6.01,24hr Fitness Tacoma Supersport ,276.SEA0319
3037713,"Seattle, WA",3/12/19,3:29 PM,8:32 PM,5.05,24hr Fitness West Seattle ,276.SEA0319
3030049,"Seattle, WA",3/12/19,3:30 PM,8:30 PM,5.0,24hr Fitness West Seattle ,276.SEA0319
3091423,"Seattle, WA",3/13/19,3:25 PM,8:34 PM,5.16,24hr Fitness West Seattle ,276.SEA0319
3037713,"Seattle, WA",3/13/19,3:25 PM,8:34 PM,5.16,24hr Fitness West Seattle ,276.SEA0319
3100050,"Santa Ana, CA",3/19/19,2:59 PM,9:02 PM,6.05,24 Hour Fitness Anaheim/ Lemon ,276.SNA0319
3086513,"Santa Ana, CA",3/27/19,3:07 PM,9:00 PM,5.88,24 Hour Fitness Anaheim/ Lemon ,276.SNA0319
3091433,"Santa Ana, CA",3/4/19,2:55 PM,9:14 PM,6.33,24 Hour Fitness Costa Mesa 19th Street ,276.SNA0319
3086513,"Santa Ana, CA",3/4/19,3:09 PM,9:13 PM,6.06,24 Hour Fitness Costa Mesa 19th Street ,276.SNA0319
3086515,"Santa Ana, CA",3/23/19,9:05 AM,3:11 PM,6.1,24 Hour Fitness Costa Mesa 19th Street ,276.SNA0319
3193182,"Santa Ana, CA",3/13/19,3:00 PM,9:02 PM,6.03,24 Hour Fitness Huntington Beach ,276.SNA0319
3086513,"Santa Ana, CA",3/13/19,3:10 PM,9:03 PM,5.88,24 Hour Fitness Huntington Beach ,276.SNA0319
3091433,"Santa Ana, CA",3/25/19,2:55 PM,9:05 PM,6.16,24 Hour Fitness Huntington Beach ,276.SNA0319
3075159,"Santa Ana, CA",3/25/19,3:01 PM,9:00 PM,5.98,24 Hour Fitness Huntington Beach ,276.SNA0319
3100050,"Santa Ana, CA",3/5/19,6:05 AM,12:00 PM,5.92,24 Hour Fitness Huntington Beach Warner ,276.SNA0319
3193182,"Santa Ana, CA",3/20/19,3:00 PM,9:00 PM,6.0,24 Hour Fitness Huntington Beach Warner ,276.SNA0319
3075159,"Santa Ana, CA",3/20/19,3:02 PM,9:04 PM,6.03,24 Hour Fitness Huntington Beach Warner ,276.SNA0319
3193182,"Santa Ana, CA",3/5/19,2:55 PM,9:00 PM,6.08,24 Hour Fitness Irvine Culver ,276.SNA0319
3091433,"Santa Ana, CA",3/5/19,2:55 PM,9:03 PM,6.13,24 Hour Fitness Irvine Culver ,276.SNA0319
3086513,"Santa Ana, CA",3/5/19,3:10 PM,9:09 PM,5.98,24 Hour Fitness Irvine Culver ,276.SNA0319
3086513,"Santa Ana, CA",3/11/19,3:28 PM,9:17 PM,5.81,24 Hour Fitness Laguna Niguel ,276.SNA0319
3193182,"Santa Ana, CA",3/9/19,7:56 AM,2:01 PM,6.09,24 Hour Fitness Los Alamitos ,276.SNA0319
3075159,"Santa Ana, CA",3/9/19,8:00 AM,1:57 PM,5.95,24 Hour Fitness Los Alamitos ,276.SNA0319
3075159,"Santa Ana, CA",3/19/19,3:00 PM,9:05 PM,6.08,24 Hour Fitness Los Alamitos ,276.SNA0319
3086513,"Santa Ana, CA",3/19/19,4:09 PM,9:05 PM,4.93,24 Hour Fitness Los Alamitos ,276.SNA0319
3091433,"Santa Ana, CA",3/13/19,2:55 PM,9:14 PM,6.32,24 Hour Fitness Main Place Mall ,276.SNA0319
3075159,"Santa Ana, CA",3/13/19,3:02 PM,9:16 PM,6.23,24 Hour Fitness Main Place Mall ,276.SNA0319
3100050,"Santa Ana, CA",3/26/19,3:22 PM,9:07 PM,5.75,24 Hour Fitness Main Place Mall ,276.SNA0319
3086513,"Santa Ana, CA",3/26/19,3:38 PM,9:00 PM,5.37,24 Hour Fitness Main Place Mall ,276.SNA0319
3086515,"Santa Ana, CA",3/14/19,3:25 PM,9:06 PM,5.68,24 Hour Fitness Ontario ,276.SNA0319
3091433,"Santa Ana, CA",3/28/19,3:25 PM,9:32 PM,6.12,24 Hour Fitness Ontario ,276.SNA0319
3086513,"Santa Ana, CA",3/18/19,3:00 PM,9:00 PM,6.0,24 Hour Fitness Orange Chapman ,276.SNA0319
3100050,"Santa Ana, CA",3/18/19,3:04 PM,9:04 PM,6.0,24 Hour Fitness Orange Chapman ,276.SNA0319
3075159,"Santa Ana, CA",3/6/19,2:55 PM,9:00 PM,6.08,24 Hour Fitness Orange/ Chapman ,276.SNA0319
3086513,"Santa Ana, CA",3/6/19,3:18 PM,9:00 PM,5.7,24 Hour Fitness Orange/ Chapman ,276.SNA0319
3091433,"Santa Ana, CA",3/6/19,2:27 PM,8:59 PM,6.52,24 Hour Fitness Orange/ N Tustin ,276.SNA0319
3193182,"Santa Ana, CA",3/18/19,2:58 PM,9:00 PM,6.03,24 Hour Fitness Orange/ N Tustin ,276.SNA0319
3075159,"Santa Ana, CA",3/14/19,3:04 PM,9:04 PM,6.01,24 Hour Fitness Orange/ West ,276.SNA0319
3193182,"Santa Ana, CA",3/14/19,3:13 PM,9:00 PM,5.8,24 Hour Fitness Orange/ West ,276.SNA0319
3201205,"Santa Ana, CA",3/26/19,2:57 PM,9:01 PM,6.07,24 Hour Fitness Orange/ West ,276.SNA0319
3075159,"Santa Ana, CA",3/5/19,3:05 PM,9:00 PM,5.92,24 Hour Fitness Santa Ana Edinger ,276.SNA0319
3091433,"Santa Ana, CA",3/11/19,2:55 PM,9:00 PM,6.09,24 Hour Fitness Santa Ana Edinger ,276.SNA0319
3075159,"Santa Ana, CA",3/11/19,2:56 PM,9:02 PM,6.1,24 Hour Fitness Santa Ana Edinger ,276.SNA0319
3033684,"Denver, CO",3/4/19,9:27 AM,3:22 PM,5.91,Flatirons Crossing ,277.DEN0319
3060528,"Denver, CO",3/4/19,2:56 PM,8:20 PM,5.4,Flatirons Crossing ,277.DEN0319
3178853,"Denver, CO",3/5/19,9:28 AM,3:02 PM,5.57,Flatirons Crossing ,277.DEN0319
3078092,"Denver, CO",3/5/19,2:55 PM,10:39 PM,7.74,Flatirons Crossing ,277.DEN0319
3078091,"Denver, CO",3/5/19,2:56 PM,8:56 PM,6.01,Flatirons Crossing ,277.DEN0319
3078091,"Denver, CO",3/6/19,9:40 AM,3:17 PM,5.61,Flatirons Crossing ,277.DEN0319
3030057,"Denver, CO",3/6/19,10:17 AM,3:31 PM,5.23,Flatirons Crossing ,277.DEN0319
3178853,"Denver, CO",3/6/19,2:55 PM,8:45 PM,5.83,Flatirons Crossing ,277.DEN0319
3116253,"Denver, CO",3/7/19,9:38 AM,3:14 PM,5.61,Flatirons Crossing ,277.DEN0319
3078091,"Denver, CO",3/7/19,9:40 AM,3:14 PM,5.56,Flatirons Crossing ,277.DEN0319
3045040,"Denver, CO",3/8/19,9:29 AM,2:56 PM,5.46,Flatirons Crossing ,277.DEN0319
3186108,"Denver, CO",3/8/19,9:39 AM,2:54 PM,5.26,Flatirons Crossing ,277.DEN0319
3178853,"Denver, CO",3/8/19,2:57 PM,8:27 PM,5.49,Flatirons Crossing ,277.DEN0319
3111554,"Denver, CO",3/9/19,9:34 AM,8:02 PM,10.47,Flatirons Crossing ,277.DEN0319
3186104,"Denver, CO",3/10/19,10:41 AM,6:08 PM,7.44,Flatirons Crossing ,277.DEN0319
3078092,"Denver, CO",3/11/19,9:29 AM,3:14 PM,5.76,Flatirons Crossing ,277.DEN0319
3078091,"Denver, CO",3/11/19,9:40 AM,3:17 PM,5.63,Flatirons Crossing ,277.DEN0319
3116253,"Denver, CO",3/11/19,2:58 PM,9:21 PM,6.39,Flatirons Crossing ,277.DEN0319
3178853,"Denver, CO",3/11/19,3:27 PM,9:11 PM,5.73,Flatirons Crossing ,277.DEN0319
2899532,"Denver, CO",3/12/19,9:31 AM,3:03 PM,5.52,Flatirons Crossing ,277.DEN0319
3178853,"Denver, CO",3/12/19,2:57 PM,9:07 PM,6.17,Flatirons Crossing ,277.DEN0319
3066347,"Denver, CO",3/12/19,3:01 PM,9:07 PM,6.09,Flatirons Crossing ,277.DEN0319
3078092,"Denver, CO",3/13/19,9:30 AM,9:30 PM,12.0,Flatirons Crossing ,277.DEN0319
3033684,"Denver, CO",3/13/19,9:30 AM,3:00 PM,5.5,Flatirons Crossing ,277.DEN0319
3060528,"Denver, CO",3/14/19,9:36 AM,3:00 PM,5.4,Flatirons Crossing ,277.DEN0319
3045037,"Denver, CO",3/14/19,10:34 AM,3:04 PM,4.49,Flatirons Crossing ,277.DEN0319
3163787,"Denver, CO",3/14/19,3:00 PM,9:16 PM,6.27,Flatirons Crossing ,277.DEN0319
3066348,"Denver, CO",3/15/19,9:52 AM,9:22 PM,11.51,Flatirons Crossing ,277.DEN0319
3045040,"Denver, CO",3/15/19,2:55 PM,9:13 PM,6.3,Flatirons Crossing ,277.DEN0319
3111554,"Denver, CO",3/16/19,9:33 AM,8:57 PM,11.4,Flatirons Crossing ,277.DEN0319
3186108,"Denver, CO",3/16/19,3:00 PM,9:00 PM,5.99,Flatirons Crossing ,277.DEN0319
3045037,"Denver, CO",3/17/19,10:25 AM,6:17 PM,7.87,Flatirons Crossing ,277.DEN0319
3078091,"Denver, CO",3/17/19,10:44 AM,6:12 PM,7.46,Flatirons Crossing ,277.DEN0319
3163787,"Denver, CO",3/17/19,1:33 PM,6:30 PM,4.96,Flatirons Crossing ,277.DEN0319
3002523,"Portland, OR",3/5/19,9:31 AM,4:10 PM,6.66,Washington Square Mall ,277.PDX0319
3042051,"Portland, OR",3/5/19,3:27 PM,9:27 PM,5.99,Washington Square Mall ,277.PDX0319
2978167,"Portland, OR",3/5/19,3:29 PM,9:45 PM,6.28,Washington Square Mall ,277.PDX0319
2978167,"Portland, OR",3/6/19,3:29 PM,9:51 PM,6.38,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/7/19,3:26 PM,9:01 PM,5.6,Washington Square Mall ,277.PDX0319
2978167,"Portland, OR",3/7/19,3:29 PM,8:59 PM,5.5,Washington Square Mall ,277.PDX0319
3042051,"Portland, OR",3/8/19,9:52 AM,3:20 PM,5.46,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/8/19,3:30 PM,9:02 PM,5.53,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/9/19,9:38 AM,3:30 PM,5.87,Washington Square Mall ,277.PDX0319
2978167,"Portland, OR",3/9/19,3:27 PM,9:25 PM,5.97,Washington Square Mall ,277.PDX0319
3042051,"Portland, OR",3/10/19,9:54 AM,3:45 PM,5.84,Washington Square Mall ,277.PDX0319
3042051,"Portland, OR",3/10/19,3:45 PM,7:00 PM,3.24,Washington Square Mall ,277.PDX0319
3070772,"Portland, OR",3/11/19,9:25 AM,3:45 PM,6.34,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/11/19,9:26 AM,9:02 PM,11.61,Washington Square Mall ,277.PDX0319
3070772,"Portland, OR",3/12/19,9:26 AM,3:45 PM,6.31,Washington Square Mall ,277.PDX0319
3070772,"Portland, OR",3/13/19,9:29 AM,3:44 PM,6.25,Washington Square Mall ,277.PDX0319
2978167,"Portland, OR",3/13/19,3:45 PM,9:40 PM,5.92,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/14/19,3:43 PM,9:30 PM,5.79,Washington Square Mall ,277.PDX0319
2978167,"Portland, OR",3/14/19,4:46 PM,10:03 PM,5.29,Washington Square Mall ,277.PDX0319
3070772,"Portland, OR",3/15/19,9:25 AM,9:53 PM,12.47,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/16/19,9:30 AM,12:30 PM,3.0,Washington Square Mall ,277.PDX0319
2861116,"Portland, OR",3/17/19,3:28 PM,9:30 PM,6.03,Washington Square Mall ,277.PDX0319
3070772,"Portland, OR",3/18/19,3:30 PM,9:45 PM,6.26,Washington Square Mall ,277.PDX0319
3070772,"Portland, OR",3/19/19,9:26 AM,3:16 PM,5.84,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/19/19,9:30 AM,3:31 PM,6.01,Washington Square Mall ,277.PDX0319
3042051,"Portland, OR",3/19/19,3:25 PM,9:39 PM,6.24,Washington Square Mall ,277.PDX0319
3042051,"Portland, OR",3/20/19,3:26 PM,8:56 PM,5.51,Washington Square Mall ,277.PDX0319
2861116,"Portland, OR",3/21/19,10:17 AM,7:33 PM,9.25,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/22/19,9:30 AM,3:30 PM,6.0,Washington Square Mall ,277.PDX0319
2978167,"Portland, OR",3/22/19,3:29 PM,9:30 PM,6.01,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/23/19,9:30 AM,6:55 PM,9.42,Washington Square Mall ,277.PDX0319
2861116,"Portland, OR",3/24/19,10:31 AM,4:53 PM,6.38,Washington Square Mall ,277.PDX0319
2861116,"Portland, OR",3/25/19,3:32 PM,8:55 PM,5.37,Washington Square Mall ,277.PDX0319
3070772,"Portland, OR",3/26/19,9:25 AM,3:45 PM,6.34,Washington Square Mall ,277.PDX0319
2861116,"Portland, OR",3/26/19,3:26 PM,8:48 PM,5.36,Washington Square Mall ,277.PDX0319
3172184,"Portland, OR",3/26/19,3:36 PM,4:04 PM,0.47,Washington Square Mall ,277.PDX0319
3204635,"Portland, OR",3/26/19,6:25 PM,12:30 AM,6.08,Washington Square Mall ,277.PDX0319
3070772,"Portland, OR",3/27/19,9:25 AM,3:45 PM,6.33,Washington Square Mall ,277.PDX0319
2861116,"Portland, OR",3/27/19,3:30 PM,9:30 PM,6.0,Washington Square Mall ,277.PDX0319
3204635,"Portland, OR",3/27/19,6:26 PM,11:53 PM,5.45,Washington Square Mall ,277.PDX0319
3172184,"Portland, OR",3/28/19,9:29 AM,3:37 PM,6.14,Washington Square Mall ,277.PDX0319
3070772,"Portland, OR",3/28/19,9:30 AM,3:45 PM,6.26,Washington Square Mall ,277.PDX0319
2978167,"Portland, OR",3/28/19,3:38 PM,9:35 PM,5.95,Washington Square Mall ,277.PDX0319
3172184,"Portland, OR",3/29/19,9:30 AM,3:50 PM,6.33,Washington Square Mall ,277.PDX0319
3042051,"Portland, OR",3/29/19,9:53 AM,2:55 PM,5.04,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/29/19,3:44 PM,9:03 PM,5.31,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/30/19,9:28 AM,3:27 PM,5.98,Washington Square Mall ,277.PDX0319
3002523,"Portland, OR",3/30/19,3:47 PM,9:45 PM,5.97,Washington Square Mall ,277.PDX0319
3042051,"Portland, OR",3/31/19,11:19 AM,7:00 PM,7.68,Washington Square Mall ,277.PDX0319
3178860,"Phoenix, AZ",3/4/19,3:29 PM,9:07 PM,5.64,Arrowhead Towne Center ,277.PHX0319
3059121,"Phoenix, AZ",3/6/19,3:57 PM,8:56 PM,4.99,Arrowhead Towne Center ,277.PHX0319
3075167,"Phoenix, AZ",3/6/19,4:19 PM,9:05 PM,4.76,Arrowhead Towne Center ,277.PHX0319
3178860,"Phoenix, AZ",3/8/19,3:25 PM,9:02 PM,5.61,Arrowhead Towne Center ,277.PHX0319
3059121,"Phoenix, AZ",3/8/19,3:25 PM,9:01 PM,5.6,Arrowhead Towne Center ,277.PHX0319
3100047,"Phoenix, AZ",3/11/19,9:41 AM,3:45 PM,6.06,Arrowhead Towne Center ,277.PHX0319
3178860,"Phoenix, AZ",3/11/19,3:49 PM,9:00 PM,5.18,Arrowhead Towne Center ,277.PHX0319
3116251,"Phoenix, AZ",3/11/19,3:49 PM,9:00 PM,5.18,Arrowhead Towne Center ,277.PHX0319
3059121,"Phoenix, AZ",3/13/19,9:40 AM,3:30 PM,5.83,Arrowhead Towne Center ,277.PHX0319
3100047,"Phoenix, AZ",3/13/19,3:27 PM,9:06 PM,5.66,Arrowhead Towne Center ,277.PHX0319
3075167,"Phoenix, AZ",3/13/19,3:29 PM,9:10 PM,5.68,Arrowhead Towne Center ,277.PHX0319
3063314,"Phoenix, AZ",3/14/19,9:41 AM,3:32 PM,5.85,Arrowhead Towne Center ,277.PHX0319
3030047,"Phoenix, AZ",3/14/19,9:45 AM,3:19 PM,5.56,Arrowhead Towne Center ,277.PHX0319
3075167,"Phoenix, AZ",3/15/19,9:40 AM,3:17 PM,5.62,Arrowhead Towne Center ,277.PHX0319
3100047,"Phoenix, AZ",3/15/19,9:50 AM,3:11 PM,5.35,Arrowhead Towne Center ,277.PHX0319
3055332,"Phoenix, AZ",3/15/19,3:25 PM,9:07 PM,5.69,Arrowhead Towne Center ,277.PHX0319
3030047,"Phoenix, AZ",3/16/19,9:54 AM,3:32 PM,5.63,Arrowhead Towne Center ,277.PHX0319
3100047,"Phoenix, AZ",3/16/19,1:00 PM,9:01 PM,8.03,Arrowhead Towne Center ,277.PHX0319
3059121,"Phoenix, AZ",3/16/19,2:30 PM,9:01 PM,6.53,Arrowhead Towne Center ,277.PHX0319
3116251,"Phoenix, AZ",3/4/19,9:54 AM,3:53 PM,5.98,San Tan Village Mall ,277.PHX0319
3100047,"Phoenix, AZ",3/4/19,3:26 PM,9:02 PM,5.6,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/4/19,3:28 PM,8:58 PM,5.51,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/5/19,9:45 AM,3:11 PM,5.43,San Tan Village Mall ,277.PHX0319
3116251,"Phoenix, AZ",3/5/19,3:31 PM,8:58 PM,5.46,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/6/19,10:19 AM,1:43 PM,3.4,San Tan Village Mall ,277.PHX0319
3178860,"Phoenix, AZ",3/6/19,10:40 AM,1:42 PM,3.03,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/6/19,2:37 PM,4:05 PM,1.48,San Tan Village Mall ,277.PHX0319
3178860,"Phoenix, AZ",3/6/19,2:37 PM,3:31 PM,0.89,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/7/19,9:41 AM,3:37 PM,5.94,San Tan Village Mall ,277.PHX0319
3091419,"Phoenix, AZ",3/7/19,3:25 PM,9:01 PM,5.6,San Tan Village Mall ,277.PHX0319
3075167,"Phoenix, AZ",3/8/19,9:46 AM,3:48 PM,6.04,San Tan Village Mall ,277.PHX0319
3116251,"Phoenix, AZ",3/8/19,1:18 PM,3:35 PM,2.27,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/8/19,3:25 PM,9:06 PM,5.69,San Tan Village Mall ,277.PHX0319
3030047,"Phoenix, AZ",3/8/19,3:34 PM,9:00 PM,5.43,San Tan Village Mall ,277.PHX0319
3059121,"Phoenix, AZ",3/9/19,9:41 AM,2:35 PM,4.9,San Tan Village Mall ,277.PHX0319
3116251,"Phoenix, AZ",3/9/19,9:51 AM,2:36 PM,4.75,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/11/19,3:25 PM,9:10 PM,5.76,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/11/19,3:25 PM,9:11 PM,5.77,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/12/19,9:41 AM,3:36 PM,5.91,San Tan Village Mall ,277.PHX0319
3116251,"Phoenix, AZ",3/12/19,9:47 AM,3:42 PM,5.92,San Tan Village Mall ,277.PHX0319
3091419,"Phoenix, AZ",3/12/19,3:26 PM,9:00 PM,5.57,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/13/19,9:41 AM,3:40 PM,5.99,San Tan Village Mall ,277.PHX0319
3178860,"Phoenix, AZ",3/13/19,9:45 AM,3:35 PM,5.83,San Tan Village Mall ,277.PHX0319
3055332,"Phoenix, AZ",3/13/19,3:26 PM,9:01 PM,5.59,San Tan Village Mall ,277.PHX0319
3030047,"Phoenix, AZ",3/13/19,4:59 PM,8:59 PM,4.0,San Tan Village Mall ,277.PHX0319
3059121,"Phoenix, AZ",3/14/19,9:40 AM,3:19 PM,5.65,San Tan Village Mall ,277.PHX0319
3178860,"Phoenix, AZ",3/14/19,9:45 AM,3:17 PM,5.54,San Tan Village Mall ,277.PHX0319
3030047,"Phoenix, AZ",3/15/19,9:40 AM,3:42 PM,6.04,San Tan Village Mall ,277.PHX0319
3091419,"Phoenix, AZ",3/15/19,2:05 PM,9:11 PM,7.11,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/15/19,5:05 PM,9:11 PM,4.09,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/16/19,9:40 AM,3:40 PM,6.0,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/16/19,9:40 AM,9:00 PM,11.33,San Tan Village Mall ,277.PHX0319
3116251,"Phoenix, AZ",3/16/19,3:29 PM,8:57 PM,5.47,San Tan Village Mall ,277.PHX0319
3059121,"Phoenix, AZ",3/18/19,9:40 AM,3:34 PM,5.9,San Tan Village Mall ,277.PHX0319
3100047,"Phoenix, AZ",3/18/19,9:48 AM,2:59 PM,5.19,San Tan Village Mall ,277.PHX0319
3030047,"Phoenix, AZ",3/18/19,3:25 PM,9:00 PM,5.58,San Tan Village Mall ,277.PHX0319
3055332,"Phoenix, AZ",3/18/19,3:26 PM,9:01 PM,5.58,San Tan Village Mall ,277.PHX0319
3059121,"Phoenix, AZ",3/19/19,9:40 AM,3:35 PM,5.91,San Tan Village Mall ,277.PHX0319
3116251,"Phoenix, AZ",3/19/19,9:44 AM,3:36 PM,5.88,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/19/19,3:28 PM,9:00 PM,5.54,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/20/19,9:41 AM,3:33 PM,5.86,San Tan Village Mall ,277.PHX0319
3059121,"Phoenix, AZ",3/20/19,3:25 PM,9:13 PM,5.81,San Tan Village Mall ,277.PHX0319
3075167,"Phoenix, AZ",3/20/19,3:53 PM,9:15 PM,5.37,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/21/19,9:40 AM,3:38 PM,5.97,San Tan Village Mall ,277.PHX0319
3100047,"Phoenix, AZ",3/21/19,9:44 AM,3:47 PM,6.05,San Tan Village Mall ,277.PHX0319
3201208,"Phoenix, AZ",3/21/19,3:25 PM,9:04 PM,5.65,San Tan Village Mall ,277.PHX0319
3030047,"Phoenix, AZ",3/21/19,3:34 PM,9:03 PM,5.49,San Tan Village Mall ,277.PHX0319
3075167,"Phoenix, AZ",3/22/19,9:40 AM,3:36 PM,5.93,San Tan Village Mall ,277.PHX0319
3178860,"Phoenix, AZ",3/22/19,9:41 AM,3:42 PM,6.02,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/22/19,3:26 PM,9:02 PM,5.59,San Tan Village Mall ,277.PHX0319
3201207,"Phoenix, AZ",3/22/19,3:28 PM,9:02 PM,5.57,San Tan Village Mall ,277.PHX0319
3201207,"Phoenix, AZ",3/23/19,9:42 AM,3:30 PM,5.8,San Tan Village Mall ,277.PHX0319
3178860,"Phoenix, AZ",3/23/19,9:48 AM,3:44 PM,5.93,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/23/19,3:25 PM,9:03 PM,5.65,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/23/19,3:25 PM,9:05 PM,5.67,San Tan Village Mall ,277.PHX0319
3116251,"Phoenix, AZ",3/24/19,10:50 AM,6:05 PM,7.24,San Tan Village Mall ,277.PHX0319
3047884,"Phoenix, AZ",3/25/19,9:40 AM,3:36 PM,5.93,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/25/19,9:42 AM,3:36 PM,5.9,San Tan Village Mall ,277.PHX0319
3178860,"Phoenix, AZ",3/25/19,3:29 PM,9:00 PM,5.52,San Tan Village Mall ,277.PHX0319
3201207,"Phoenix, AZ",3/26/19,10:07 AM,3:32 PM,5.43,San Tan Village Mall ,277.PHX0319
3055332,"Phoenix, AZ",3/26/19,3:25 PM,9:00 PM,5.59,San Tan Village Mall ,277.PHX0319
3116251,"Phoenix, AZ",3/26/19,3:33 PM,8:56 PM,5.38,San Tan Village Mall ,277.PHX0319
3063314,"Phoenix, AZ",3/27/19,9:41 AM,2:32 PM,4.85,San Tan Village Mall ,277.PHX0319
3100047,"Phoenix, AZ",3/27/19,9:43 AM,3:41 PM,5.97,San Tan Village Mall ,277.PHX0319
